Abstr	1239	1353	1250	1807	1341	1576	1434	919	1410	1806	1579	1536	1621	1997	730	1377	1612	1283	1311	1083	748	1912	1381	1473	826	1528	1211	555	1763	1862	1366	1038	1275	1646	1394	1255	1839	1138	1096	1423	1345	1552	1480	1087	1461	1253	1018	1081	1086	1288	941	1532	1542	1747	695	830	1228	1320	1327	1136	1088	2400	1317	1138	694	1346	1060	1342	890	1833	681	1079	718	850	798	986	803	708
INTROD	8884	3403	5228	5424	5287	5505	4359	3540	8861	4439	5009	4966	7398	2964	7964	5945	5324	8764	3299	2827	5834	3329	4671	6106	4399	6315	1598	6041	3726	3710	6221	6356	4762	5033	5692	6200	3581	4778	543	4813	6527	4222	7397	6749	4930	4636	5819	4763	4693	4770	5147	5618	3074	368	5526	5569	4531	1916	4805	5026	3504	2243	5159	3338	3164	4300	2613	3784	2804	5345	3196	2769	2817	4182	4170	949
INTRID
RELATE	5488	2313	5406	4574	2833	6001	4952	2487	7436	3531	2623	4823	6042	1908	3719	4584	4248	5237	1701	2683	3268	2347	2139	5929	4436	3617	3235	7082	4623	4134	2757	6275	3490	3311	3149	4963	8453	2029	2932	3488	4571	3448
BACKG	7618	8816	6193	2541	3232	1578	8609	10684	5307	4705	7148	2350
APPROA	10472	24852	11355	10860	8910	7966	5667
CONCLUS	2256	1646	1979	900	944	2666	2212	2579	1075	2105	1294	613	454	3801	1338	990	725	871	746	1939	364	1969	766	478	1575	892	1515	563	1174	572	477	1480	1734	944	1059	2519	546	779	1052	959	520	900	1792	1398	1609	994	1136	503	1046	698	1323	813	828	1087	2215	948	1406	2142	948	851	840	1177	789	1121	484
ACKNOWLED	264	207	251	545	777	630	665	722	262	327	85	448	136	237	151	165	222	257	269	158	310	220	222	325	347	509	127	211	265	303	197	244	486	116	289	391	200	1351	866	937	351	587	142	150	231	705	500	293	904	381
REFEREN	8425	5527	5850	6635	11651	7279	12174	4232	7264	6105	7762	8555	1270	6530	5229	8364	5443	1834	2303	4586	3841	7168	3364	6589	4226	1837	3503	9400	6230	3957	5512	2475	3135	5708	2959	4136	4364	2842	7189	5712	4275	3156	5371	2796	4311	6779	4375	4095	5279	4796	5333	4076	6565	4504	3638	3289	2943	3622	5658	2387	3857	2041	3259	1700	3101	2689	2800	4321	3270	2793	5133	8222	1705	2615
EVALUA	9794	10736	7819	10136	13898	8503	4949	8126	25846	11446	7106	4528	4918	13726	6250	6347	2905	3524	8731	1028	5311	3536	11008	1816	3277
RESUL	1110	4196	12439	8747	13214	9952	9003	320	4833	4881	3888	470	9959	3686	4774	4701	5036	2744	1611	4278
DISCUSS	1905	5613	4061
